allow_double_logging,completed_date,consistency_score,consistency_weight,current_streak,current_value,health_score,longest_streak,maximum_session_period,minimum_session_daily,minimum_session_period,misses_allowed_per_period,momentum_score,momentum_weight,period_end,period_start,progress_percentage,progress_score,progress_weight,created_at,id,last_updated_at,goal_id,health_status,metric,schedule_spec,target_operator,uuid,target_value
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-04-27,2026-04-27,0.0,0.0,25,2026-04-27 05:00:00.000000,40164,2026-04-27 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,8a051648-90ba-4f2c-807f-d717272f1607,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-28,2026-04-28,30.0,30.0,25,2026-04-28 05:00:00.000000,40165,2026-04-28 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,3b6c4ab1-9985-44a3-ba52-f2b19361c355,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-29,2026-04-29,30.0,30.0,25,2026-04-29 05:00:00.000000,40166,2026-04-29 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,224b8875-f7f8-47d5-9941-1d4bacfbe297,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-30,2026-04-30,30.0,30.0,25,2026-04-30 05:00:00.000000,40167,2026-04-30 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,2f5e18e8-b33a-41fa-aa31-1b8428baa70b,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-01,2026-05-01,30.0,30.0,25,2026-05-01 05:00:00.000000,40168,2026-05-01 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,d0670d4c-23a5-4cba-aaf9-4fe7304010c6,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-02,2026-05-02,30.0,30.0,25,2026-05-02 05:00:00.000000,40169,2026-05-02 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,27ea7477-3603-4be4-aea3-de2a38d564f1,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-03,2026-05-03,30.0,30.0,25,2026-05-03 05:00:00.000000,40170,2026-05-03 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,b304992c-e1f2-4392-a462-2b5f4f788ef6,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-04,2026-05-04,30.0,30.0,25,2026-05-04 05:00:00.000000,40171,2026-05-04 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,e1934aa7-c285-4a76-9bf0-201e08361395,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-05-05,2026-05-05,0.0,0.0,25,2026-05-05 05:00:00.000000,40172,2026-05-05 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,cb7439eb-d093-4c97-85df-4ce100551d94,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-06,2026-05-06,30.0,30.0,25,2026-05-06 05:00:00.000000,40173,2026-05-06 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,6121898c-08a6-433f-96c0-58c01353005e,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-07,2026-05-07,30.0,30.0,25,2026-05-07 05:00:00.000000,40174,2026-05-07 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,2092e42d-f0d5-4437-8a5d-b8fbed898c75,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-08,2026-05-08,30.0,30.0,25,2026-05-08 05:00:00.000000,40175,2026-05-08 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,5182b991-088d-493f-b236-2286ef966f79,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-09,2026-05-09,30.0,30.0,25,2026-05-09 05:00:00.000000,40176,2026-05-09 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,44fe3853-aa0e-4289-b648-c5d6ae46b2e4,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-10,2026-05-10,30.0,30.0,25,2026-05-10 05:00:00.000000,40177,2026-05-10 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,f996ee6f-6261-45e5-8ff0-0154712533be,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-11,2026-05-11,30.0,30.0,25,2026-05-11 05:00:00.000000,40178,2026-05-11 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,3246e1b6-f208-4df8-9487-2d5869a76332,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-12,2026-05-12,30.0,30.0,25,2026-05-12 05:00:00.000000,40179,2026-05-12 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,fcf3fe7a-201a-4d74-8064-36fe839426f1,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-05-13,2026-05-13,0.0,0.0,25,2026-05-13 05:00:00.000000,40180,2026-05-13 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,4d1f3ad7-87c4-42d2-ae18-da5bb4735b67,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-14,2026-05-14,30.0,30.0,25,2026-05-14 05:00:00.000000,40181,2026-05-14 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,b223ec04-575b-4c5f-9556-e8581126918a,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-15,2026-05-15,30.0,30.0,25,2026-05-15 05:00:00.000000,40182,2026-05-15 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,6ff7a7db-2f09-4082-8548-408932f943a9,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-16,2026-05-16,30.0,30.0,25,2026-05-16 05:00:00.000000,40183,2026-05-16 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,dc2e3e7f-f5d9-4d65-911c-7feb3aabb9b0,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-17,2026-05-17,30.0,30.0,25,2026-05-17 05:00:00.000000,40184,2026-05-17 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,ee58b32b-d0cf-4fce-934b-81333006d982,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-18,2026-05-18,30.0,30.0,25,2026-05-18 05:00:00.000000,40185,2026-05-18 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,08c1db3e-1997-459d-8018-a5b998787f3a,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-19,2026-05-19,30.0,30.0,25,2026-05-19 05:00:00.000000,40186,2026-05-19 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,59dd32c9-d80c-440c-9c09-0e565c9b3f3e,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-20,2026-05-20,30.0,30.0,25,2026-05-20 05:00:00.000000,40187,2026-05-20 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,07659102-df6b-42f3-9770-d314742ec515,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-05-21,2026-05-21,0.0,0.0,25,2026-05-21 05:00:00.000000,40188,2026-05-21 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,4adae107-7934-41c5-9820-76adadbda9d3,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-22,2026-05-22,30.0,30.0,25,2026-05-22 05:00:00.000000,40189,2026-05-22 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,15a37f01-b45d-4ca2-ba91-dac43a94b060,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-23,2026-05-23,30.0,30.0,25,2026-05-23 05:00:00.000000,40190,2026-05-23 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,4fdaa5fc-aac5-4cb8-813d-38340284ae8c,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-24,2026-05-24,30.0,30.0,25,2026-05-24 05:00:00.000000,40191,2026-05-24 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,f43d32d3-dc8d-4acd-abce-37f12a086754,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-25,2026-05-25,30.0,30.0,25,2026-05-25 05:00:00.000000,40192,2026-05-25 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,91ab7fdc-df01-4935-8df9-cb1ca66f3931,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-26,2026-05-26,30.0,30.0,25,2026-05-26 05:00:00.000000,40193,2026-05-26 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,e51396fd-22b3-4057-b646-9cd6b60022cc,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-27,2026-05-27,30.0,30.0,25,2026-05-27 05:00:00.000000,40194,2026-05-27 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,2aa7342c-18fa-4813-81d0-974c7f93181d,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-28,2026-05-28,30.0,30.0,25,2026-05-28 05:00:00.000000,40195,2026-05-28 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,9cff5aa7-883d-44b2-973d-61b04fb784e8,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-05-29,2026-05-29,0.0,0.0,25,2026-05-29 05:00:00.000000,40196,2026-05-29 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,7bfccf32-07b8-4732-9b4b-c7ef909374b6,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-30,2026-05-30,30.0,30.0,25,2026-05-30 05:00:00.000000,40197,2026-05-30 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,08565630-2355-45ca-87ad-b6e3f4615848,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-05-31,2026-05-31,30.0,30.0,25,2026-05-31 05:00:00.000000,40198,2026-05-31 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,958fa3a8-5967-41c7-bdcc-f5ea39470d7e,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-01,2026-06-01,30.0,30.0,25,2026-06-01 05:00:00.000000,40199,2026-06-01 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,0160a2bc-0787-4847-a6cc-010e57d46693,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-06-02,2026-06-02,0.0,0.0,25,2026-06-02 05:00:00.000000,40200,2026-06-02 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,580daf2c-a8a2-433e-a1c0-ae06bafcb779,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-03,2026-06-03,30.0,30.0,25,2026-06-03 05:00:00.000000,40201,2026-06-03 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,d3ebf755-cd84-448b-971b-a8c310d323c3,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-04,2026-06-04,30.0,30.0,25,2026-06-04 05:00:00.000000,40202,2026-06-04 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,57296942-871a-44ae-8a5f-c1bfe14b6111,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-05,2026-06-05,30.0,30.0,25,2026-06-05 05:00:00.000000,40203,2026-06-05 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,217bd3af-426e-4fd2-9775-28422a8c8349,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-06-06,2026-06-06,0.0,0.0,25,2026-06-06 05:00:00.000000,40204,2026-06-06 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,dc56b0d1-f8ff-429a-bd35-a826b91c78af,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-07,2026-06-07,30.0,30.0,25,2026-06-07 05:00:00.000000,40205,2026-06-07 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,93deb861-5222-4387-a44a-627f2885bee3,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-08,2026-06-08,30.0,30.0,25,2026-06-08 05:00:00.000000,40206,2026-06-08 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,edf2b550-7ce6-401b-bffc-fc707e73ed00,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-09,2026-06-09,30.0,30.0,25,2026-06-09 05:00:00.000000,40207,2026-06-09 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,63fee020-9252-43cb-9fe2-e09099f90883,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-06-10,2026-06-10,0.0,0.0,25,2026-06-10 05:00:00.000000,40208,2026-06-10 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,0e276d72-b989-45b8-8f19-1335606f36a0,1200.0
